"order","label","id","screen_name","name","description","missing"
5059,"P.E.","715424461537746944","ptrmadurai","Dr P Thiaga Rajan (PTR)","MLA, PAC, CPA EC. MKU Senate. DMK Spokesman, IT Wing Head. Lovedale, Vikaasa, NIT, UB, MITSloan, Lehman, StanChart. 25yr 🇺🇸 🇸🇬 Expat:Consultant,Bank MD",FALSE
6675,"changed","715479693965656064","Aadhiraspeaks","AAdhira 🌙🇮🇳","Dentist, Indian, Hindu, Brahmin and everything I dreamt to be 💞🇮🇳
p.s undeclared Typo Queen",FALSE
6675,"changed","715479693965656064","Aadhiraspeaks","AAdhira 🌙🇮🇳","Indian, Hindu, Brahmin and everything I dreamt to be 💞🇮🇳
p.s undeclared Typo Queen",FALSE
6942,"non-english","715830956939153408","shrawanpandit_","Shrawan Pandit","न अभिषेकों न संस्कारः सिंघस्य कियते वने ।
विक्रमाजिर्तस्त्वस्य स्वयमेव मृगेंद्रता
ACTOR, Watch my latest Album Song👉 https://youtu.be/4r9oaL3xlfM",FALSE
6942,"non-english","715830956939153408","shrawanpandit_","Shrawan Pandit","Actor|Vlogger Visit my Channel https://youtube.com/c/Shrawanpandit
न अभिषेकों न संस्कारः सिंघस्य कियते वने ।
विक्रमाजिर्तस्त्वस्य स्वयमेव मृगेंद्रता",FALSE
3571,"individual, not P.E.","718877167942152192","PeterUpsidedown","Phoebe","Demanding a new social contract between the people and government, with #CovidZero at its heart.",FALSE
3384,"P.E.","719331208145080320","TweedDriftwood","RealDr.NoVaccine-19","Honorary doctorate from the university of Bob Seger. Beard alumni.
#BaronTrump2060

http://parler.com/profile/TweedD…",FALSE
6038,"individual, not P.E.","719637459794051072","Sozzinski","Sozzinski","I used to be of the Left, until they abandoned reason, showed signs of serious mental illness, and became far, far more dangerous than the Right.",FALSE
4039,"individual, not P.E.","719637459794051073","Sozzinski","Sozzinski","I used to be of the Left, until they abandoned reason, showed signs of serious mental illness, and became far, far more dangerous than the Right.",FALSE
1065,"individual, not P.E.","719748605330989056","snehasneha173","Sneha","A lioness at heart n piscean by nature.
journalist by degree
teacher by passion
ex radio jockey with a strong impression
national chess player",FALSE
1950,"individual, not P.E.","720083863830069248","GlenMotz","Glen Motz","Member of Parliament for Medicine Hat-Cardston-Warner",FALSE
526,"individual, not P.E.","720083863830069249","GlenMotz","Glen Motz","Member of Parliament for Medicine Hat-Cardston-Warner",FALSE
2266,"individual, not P.E.","720426478932992000","CheryleJ0806","Cheryle Johnson","Mother, sister, friend; former reporter; retired corporate PR, HR; DAV; Catholic; #VotingRights ; #DemCastGA Co-Captain 💙; #BidenHarris #ImSpeaking Z25",FALSE
5785,"individual, not P.E.","720844501804167168","Sassy_Soul_","Aditi.","I support my fav teams by not supporting them.
◆ instagram:- addy_tea_",FALSE
745,"individual, not P.E.","720844501804167171","Sassy_Soul_","Aditi.","I support my fav teams by not supporting them.
◆ instagram:- addy_tea_",FALSE
5610,"individual, not P.E.","721197984185122816","StefanAntonino","Stefan Antonino 🎸🎶 🇺🇲","Bassist/Songwriter/Patriot. Sovereign Band. Rock 'N' Roll!!! #MAGA #KAG",FALSE
5960,"non-english","721256453286309888","MarieLaureGB","Marie-Laure GB","Prof de piles et de béchers en collège 👩‍🔬, citoyenne ni de droite ni de droite, militante au Snes-FSU.",FALSE
5960,"non-english","721256453286309888","MarieLaureGB","Marie-Laure GB","Professeure de Physique-Chimie en collège 👩‍🔬, citoyenne ni de droite ni de droite, militante au Snes-FSU.",FALSE
2334,"non-individual","721387177091993600","consent_factory","Consent Factory","The Consent Factory is one of those creepy half-think tank/half-consulting operations that probably has its nasty little fingers into everything.",FALSE
5276,"individual, not P.E.","721568500599373824","downtownrob88","Robert Lee","Pre-Internet-era news reporter/magazine editor, awake to the stupidity of the RW and its libertarian media mates. Masking since May 2020.",FALSE
5276,"individual, not P.E.","721568500599373824","downtownrob88","Robert Lee","Pre-Internet-era news reporter/magazine editor, awake to the stupidity of the RW and its libertarian media mates. Masking since 5/3/20. Leafs/Jays/NYG/Tottenham",FALSE
5276,"individual, not P.E.","721568500599373824","downtownrob88","Robert Lee","Pre-Internet-era news reporter/magazine editor, awake to the stupidity of the RW and its libertarian media mates. 𝕷𝖊𝖆𝖋𝖘/𝕵𝖆𝖞𝖘/𝕹𝖄𝕲/𝕳𝖔𝖙𝖘𝖕𝖚𝖗",FALSE
5276,"individual, not P.E.","721568500599373824","downtownrob88","Robert Lee","Pre-Internet-era news reporter/magazine editor, awake to the stupidity of the RW and its libertarian media mates. 𝕃𝕖𝕒𝕗𝕤/𝕁𝕒𝕪𝕤/ℕ𝕐𝔾/ℍ𝕠𝕥𝕤𝕡𝕦𝕣",FALSE
5276,"individual, not P.E.","721568500599373824","downtownrob88","Robert Lee","Pre-Internet-era news reporter/editor, awake to the stupidity of the RW and its libertarian media mates. 𝕄𝕒𝕡𝕝𝕖 𝕃𝕖𝕒𝕗𝕤/𝕁𝕒𝕪𝕤/ℕ𝕐𝔾/𝕋𝕠𝕥𝕥𝕖𝕟𝕙𝕒𝕞",FALSE
1640,"individual, not P.E.","721992033921990656","bandisanjay_bjp","Bandi Sanjay Kumar","BJP Telangana President | MP – Karimnagar |

Member :
Committee on Welfare of OBC | State level Committee on Minority Affairs | Tobacco Board | AIIMS-Bibinagar",FALSE
1422,"individual, not P.E.","722528529716383744","ACTBrigitte","Brigitte Gabriel","Survivor of Terrorism. @ACTforAmerica Founder & Chairman. NYT Best-Selling Author. National Security Expert. RTs/Follows/Likes are NOT Endorsements.",FALSE
773,"non-english","723086525055963136","vaibhavivchavan","Vaibhavi V Chavan","वैभवी वि.चव्हाण 🚩
शिवसेना मा.नगरसेविका",FALSE
1530,"individual, not P.E.","725000535540125696","darshan9322","Darshan","",FALSE
1530,"individual, not P.E.","725000535540125696","shrikrushna2233","SS","",FALSE
1530,"individual, not P.E.","725000535540125696","SS54745","SS","",FALSE
1921,"individual, not P.E.","725003596811620352","BjpBiplab","Biplab Kumar Deb","Chief Minister of Tripura, India",FALSE
5528,"individual, not P.E.","725003596811620353","BjpBiplab","Biplab Kumar Deb","Chief Minister of Tripura, India",FALSE
2101,"individual, not P.E.","726417797048373248","BhatkhalkarA","Atul Bhatkhalkar","BJP MLA from Kandivali East Constituency | RSS Swayamsevak | Ex Sangh Pracharak | Nationalist",FALSE
315,"individual, not P.E.","726936092746743808","ASimplePatriot","AssaultStairs.357","Lifter of weights. Carnivore. 100% American. Athlete. Former TXSG Quick Reaction Teams. I have a particular set of skills.",FALSE
315,"individual, not P.E.","726936092746743808","ASimplePatriot","SmokedParmesan.357","Lifter of weights. Carnivore. 100% American. Athlete. Former TXSG Quick Reaction Teams. I have a particular set of skills.",FALSE
315,"individual, not P.E.","726936092746743808","ASimplePatriot","StayFrosty.357","Lifter of weights. Carnivore. 100% American. Athlete. Former TXSG Quick Reaction Teams. I have a particular set of skills.",FALSE
315,"individual, not P.E.","726936092746743808","ASimplePatriot","PackinAngloSaxon.357","Lifter of weights. Carnivore. 100% American. Athlete. Former TXSG Quick Reaction Teams. I have a particular set of skills.",FALSE
315,"individual, not P.E.","726936092746743808","ASimplePatriot","WhiteDude.357","Lifter of weights. Carnivore. 100% American. Athlete. Former TXSG Quick Reaction Teams. I have a particular set of skills.",FALSE
315,"individual, not P.E.","726936092746743808","ASimplePatriot","American.357","Lifter of weights. Carnivore. 100% American. Athlete. Former TXSG Quick Reaction Teams. I have a particular set of skills.",FALSE
261,"individual, not P.E.","727276934787268608","PatrickFConlon2","Patrick F Conlon","fortunate to have a wife, two daughters and a cocker spaniel.",FALSE
459,"individual, not P.E.","727877457005686784","AmiaahG","Mya","my tweets are a reflection of character and mental development. sometimes I slip tho",FALSE
459,"individual, not P.E.","727877457005686784","AmiaahG","Mya","my tweets are a reflection of character and mental development.",FALSE
1936,"individual, not P.E.","727877457005686785","AmiaahG","Mya","my tweets are a reflection of character and mental development. sometimes I slip tho",FALSE
1936,"individual, not P.E.","727877457005686785","AmiaahG","Mya","my tweets are a reflection of character and mental development.",FALSE
3221,"individual, not P.E.","727933551526748160","tomaskenn","Thomas Kennedy","national campaign manager @UNITEDWEDREAM | youngest-ever elected Florida @DNC member | fighting for immigrant families and organizing to stop deportations 🦋",FALSE
3221,"individual, not P.E.","727933551526748160","tomaskenn","Thomas Kennedy","national campaign manager @UNITEDWEDREAM | youngest-ever elected Florida @DNC member | fighting for immigrant families and to stop deportations | IG: @tomaskenn",FALSE
3221,"individual, not P.E.","727933551526748160","tomaskenn","Thomas Kennedy","youngest-ever elected Florida @DNC member | fighting for immigrant families and to stop deportations | IG: @tomaskenn",FALSE
5172,"individual, not P.E.","727933551526748161","tomaskenn","Thomas Kennedy","national campaign manager @UNITEDWEDREAM | youngest-ever elected Florida @DNC member | fighting for immigrant families and organizing to stop deportations 🦋",FALSE
5172,"individual, not P.E.","727933551526748161","tomaskenn","Thomas Kennedy","national campaign manager @UNITEDWEDREAM | youngest-ever elected Florida @DNC member | fighting for immigrant families and to stop deportations | IG: @tomaskenn",FALSE
5532,"individual, not P.E.","728344273620344832","GovofCO","Governor Jared Polis","Governor of Colorado. Fighting for affordable health care, better education, an economy that works for everyone, and protecting our Colorado way of life.",FALSE
2190,"individual, not P.E.","728491042186637312","ipunamchoudhary","Manpu","17/ Rtist. https://youtube.com/channel/UCOhm-3lyJJTbpjOLE8RJ5fA",FALSE
2190,"individual, not P.E.","728491042186637312","ipunamchoudhary","Manpu","avid book reader, Nature lover. RTs are not endorsement
 https://youtube.com/channel/UCOhm-3lyJJTbpjOLE8RJ5fA",FALSE
2190,"individual, not P.E.","728491042186637312","ipunamchoudhary","Hindu Jat","avid book reader, Nature lover. RTs are not endorsement
 https://youtube.com/channel/UCOhm-3lyJJTbpjOLE8RJ5fA",FALSE
2190,"individual, not P.E.","728491042186637312","ipunamchoudhary","Manpu","17, avid book reader, Nature lover. RTs are not endorsement
 https://youtube.com/channel/UCOhm-3lyJJTbpjOLE8RJ5fA",FALSE
337,"individual, not P.E.","728654121205641216","mgoldenmsp","Maurice Golden","Scottish Conservative Shadow Cabinet Secretary for Economy, Fair Work and Culture. All views expressed are my own.",FALSE
2057,"individual, not P.E.","729490647917289472","datumx11","J R Reyes","For a better Philippines, good governance and Global peace",FALSE
4466,"individual, not P.E.","730121169194655744","CountDankulaTV","Count Dadula🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈","That guy with the dog. """"""""Comedian"""""""". Lolbertarian. Youtuber. Free-Speech advocate. E-Scot. Salt farmer. Go away gubmint. Owner of the worlds largest micropenis.",FALSE
4466,"individual, not P.E.","730121169194655744","CountDankulaTV","Count Dankula🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈","That guy with the dog. """"""""Comedian"""""""". Lolbertarian. Youtuber. Free-Speech advocate. E-Scot. Salt farmer. Go away gubmint. Owner of the worlds largest micropenis.",FALSE
5004,"individual, not P.E.","730520573701443584","dhruv_rathee","Dhruv Rathee 🇮🇳","YouTuber: 5 million+ subs⚡️Activism for a better world • Traveller • Politically Centrist • Vegetarian • Be the change you want to see",FALSE
1744,"individual, not P.E.","730769621008166912","MikeSwadling","Michael Swadling","Vote Leave Borough Manager Croydon. School Governor. Croydon Constitutionalists http://croydonconstitutionalists.uk",FALSE
5239,"individual, not P.E.","730899167740989440","JaredEMoskowitz","Jared MASKowitz 😷","Father, Husband, Director of the Florida Division of Emergency Management. Personal account",FALSE
4433,"individual, not P.E.","730899167740989441","JaredEMoskowitz","Jared MASKowitz 😷","Father, Husband, Director of the Florida Division of Emergency Management. Personal account",FALSE
5801,"individual, not P.E.","731388034244055040","bhupeshbaghel","Bhupesh Baghel","The Official Twitter Account of Bhupesh Baghel, Chief Minister, Chhattisgarh, India.",FALSE
4538,"individual, not P.E.","732385902354305024","HallGrae","Grae Hall","I'm Grae! I've written 2000+ jokes since 2019. I'm a Creative Director/Comedy Writer. I like being positive.😉

Check my profile for more original material. 🖊️",FALSE
2958,"P.E.","732611818951151616","LaurelCoons","Laurel Coons 🧬🧬🧬","PhD (Duke, NIH/NIEHS) #Genomics #CoolScience Pondering what I should do next with my life 💭💭 #viewsmyown",FALSE
4274,"individual, not P.E.","732612795078844416","USlawreview","Legalman","I enjoy laughing at the transparent fraud presented 2the masses as reality. My #podcast The Quash is avail/everywhere. 4even MORE Quash go2 https://t.co/Hi5CI0wSkl",FALSE
727,"non-english","733339165379731456","LauStmartin","Laurent Saint-Martin","Tête de liste de la majorité présidentielle aux élections régionales en Île-de-France @Envie_IDF | Député du Val-de-Marne | Rapporteur général du budget.",FALSE
262,"non-english","733339165379731458","LauStmartin","Laurent Saint-Martin","Tête de liste de la majorité présidentielle aux élections régionales en Île-de-France @Envie_IDF | Député du Val-de-Marne | Rapporteur général du budget.",FALSE
2886,"non-english","733407735434248192","Jefffillion","J͓̽E͓̽F͓̽F͓̽ F͓̽I͓̽L͓̽L͓̽I͓̽O͓̽N͓̽ 🇸🇪🏴‍☠️❎💧","Badass DJ 👊 Pirate et X. Prenez des photos de mes tweets temporels, ils vont disparaitre dans 3 semaines grâce  http://tweetdelete.net 😉",FALSE
